"","Game_ID","Visiting_Team","Inning","Batting_Team","Outs","Balls","Strikes","Vistor_Score","Home_Score","Batter","Batter_Hand","Pitcher","Pitcher_Hand","First_Runner","Second_Runner","Third_Runner","Event_Text","Leadoff_Flag","PinchHit_Flag","Defensive_Position","Lineup_Position","Event_Type","Batter_Event_Flag","AB_Flag","Hit_Value","SH_Flag","SF_Flag","Outs_On_Play","RBIs_On_Play","Wild_Pitch_Flag","Passed_Ball_Flag","Num_Errors","Batter_Dest","Runner_On_1st_Dest","Runner_On_2nd_Dest","Runner_On_3rd_Dest","First","Second","Third","Runs_Scored","Result_Outs","State","Next_State","Home_Team"
"83251","LAN201704050","SDN",3,1,1,2,2,0,2,"turnj001","R","cahit001","R","","","","7/L",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83252","LAN201704050","SDN",3,1,2,3,1,0,2,"gonza003","L","cahit001","R","","","","W",FALSE,FALSE,3,4,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","LAN"
"83253","LAN201704050","SDN",3,1,2,1,2,0,2,"forsl001","R","cahit001","R","gonza003","","","K",FALSE,FALSE,4,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
"83259","LAN201704050","SDN",4,1,0,3,1,1,2,"pedej001","L","cahit001","R","","","","W",TRUE,FALSE,8,6,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","LAN"
"83260","LAN201704050","SDN",4,1,0,2,2,1,2,"grany001","L","cahit001","R","pedej001","","","56(1)3/GDP",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,2,"0100","2000","LAN"
"83261","LAN201704050","SDN",4,1,2,1,2,1,2,"puigy001","R","cahit001","R","","","","HR/7/F",FALSE,FALSE,9,8,23,TRUE,TRUE,4,FALSE,FALSE,0,1,FALSE,FALSE,0,4,0,0,0,0,0,0,1,2,"2000","2000","LAN"
"83262","LAN201704050","SDN",4,1,2,0,2,1,3,"hillr001","L","cahit001","R","","","","K",FALSE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83267","LAN201704050","SDN",5,1,0,3,1,1,3,"tolea001","L","cahit001","R","","","","W",TRUE,FALSE,7,1,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","LAN"
"83268","LAN201704050","SDN",5,1,0,1,2,1,3,"seagc001","L","cahit001","R","tolea001","","","K",FALSE,FALSE,6,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,1,"0100","1100","LAN"
"83269","LAN201704050","SDN",5,1,1,0,2,1,3,"turnj001","R","cahit001","R","tolea001","","","S7/G.1-2",FALSE,FALSE,5,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,1,"1100","1110","LAN"
"83270","LAN201704050","SDN",5,1,1,3,1,1,3,"gonza003","L","cahit001","R","turnj001","tolea001","","9/F.2-3",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,3,0,1,1,0,0,2,"1110","2101","LAN"
"83271","LAN201704050","SDN",5,1,2,1,2,1,3,"forsl001","R","cahit001","R","turnj001","","tolea001","K",FALSE,FALSE,4,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,3,"2101","3000","LAN"
"83276","LAN201704050","SDN",6,1,0,1,2,1,3,"pedej001","L","cahit001","R","","","","13/G",TRUE,FALSE,8,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83277","LAN201704050","SDN",6,1,1,3,2,1,3,"grany001","L","cahit001","R","","","","43/G+",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83278","LAN201704050","SDN",6,1,2,0,1,1,3,"puigy001","R","cahit001","R","","","","S6/G",FALSE,FALSE,9,8,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","LAN"
"83279","LAN201704050","SDN",6,1,2,1,2,1,3,"utlec001","L","torrj001","L","puigy001","","","K",FALSE,TRUE,11,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
"83283","LAN201704050","SDN",7,1,0,2,2,1,3,"vanss001","R","torrj001","L","","","","K",TRUE,TRUE,11,1,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83284","LAN201704050","SDN",7,1,1,1,2,1,3,"seagc001","L","torrj001","L","","","","K",FALSE,FALSE,6,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83285","LAN201704050","SDN",7,1,2,2,2,1,3,"turnj001","R","torrj001","L","","","","D9/F",FALSE,FALSE,5,3,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,2,"2000","2010","LAN"
"83286","LAN201704050","SDN",7,1,2,1,0,1,3,"gonza003","L","torrj001","L","","turnj001","","SB3",FALSE,FALSE,3,4,4,FALSE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0,3,0,0,1,0,0,2,"2010","2001","LAN"
"83287","LAN201704050","SDN",7,1,2,2,2,1,3,"gonza003","L","torrj001","L","","","turnj001","43/G",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,3,0,0,1,0,3,"2001","3000","LAN"
"83292","LAN201704050","SDN",8,1,0,2,2,1,3,"forsl001","R","diazm004","R","","","","K",TRUE,FALSE,4,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83293","LAN201704050","SDN",8,1,1,1,2,1,3,"pedej001","L","buchr001","L","","","","K",FALSE,FALSE,8,6,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83294","LAN201704050","SDN",8,1,2,2,2,1,3,"grany001","R","buchr001","L","","","","2/P2F",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83301","LAN201704060","SDN",1,1,0,2,1,0,0,"tolea001","L","weavj003","R","","","","8/F",TRUE,FALSE,7,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83302","LAN201704060","SDN",1,1,1,3,2,0,0,"seagc001","L","weavj003","R","","","","W",FALSE,FALSE,6,2,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83303","LAN201704060","SDN",1,1,1,2,2,0,0,"forsl001","R","weavj003","R","seagc001","","","K",FALSE,FALSE,5,3,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","LAN"
"83304","LAN201704060","SDN",1,1,2,1,0,0,0,"gonza003","L","weavj003","R","seagc001","","","4/P",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
"83309","LAN201704060","SDN",2,1,0,1,0,0,0,"pedej001","L","weavj003","R","","","","53/G",TRUE,FALSE,8,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83310","LAN201704060","SDN",2,1,1,2,1,0,0,"utlec001","L","weavj003","R","","","","S9/L",FALSE,FALSE,4,6,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83311","LAN201704060","SDN",2,1,1,0,0,0,0,"puigy001","R","weavj003","R","utlec001","","","HR/78/F.1-H",FALSE,FALSE,9,7,23,TRUE,TRUE,4,FALSE,FALSE,0,2,FALSE,FALSE,0,4,4,0,0,1,0,0,2,1,"1100","1000","LAN"
"83312","LAN201704060","SDN",2,1,1,1,1,0,2,"barna001","R","weavj003","R","","","","9/F",FALSE,FALSE,2,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83313","LAN201704060","SDN",2,1,2,0,2,0,2,"mccab001","R","weavj003","R","","","","K",FALSE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83317","LAN201704060","SDN",3,1,0,1,2,0,2,"tolea001","L","weavj003","R","","","","6/P",TRUE,FALSE,7,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83318","LAN201704060","SDN",3,1,1,2,1,0,2,"seagc001","L","weavj003","R","","","","43/G",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83319","LAN201704060","SDN",3,1,2,2,2,0,2,"forsl001","R","weavj003","R","","","","8/L+",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83323","LAN201704060","SDN",4,1,0,3,2,0,2,"gonza003","L","weavj003","R","","","","43/G",TRUE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83324","LAN201704060","SDN",4,1,1,3,0,0,2,"pedej001","L","weavj003","R","","","","W",FALSE,FALSE,8,5,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83325","LAN201704060","SDN",4,1,1,0,1,0,2,"utlec001","L","weavj003","R","pedej001","","","9/L",FALSE,FALSE,4,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","LAN"
"83326","LAN201704060","SDN",4,1,2,2,0,0,2,"puigy001","R","weavj003","R","pedej001","","","HR/7/L.1-H",FALSE,FALSE,9,7,23,TRUE,TRUE,4,FALSE,FALSE,0,2,FALSE,FALSE,0,4,4,0,0,1,0,0,2,2,"2100","2000","LAN"
"83327","LAN201704060","SDN",4,1,2,3,2,0,4,"barna001","R","weavj003","R","","","","W",FALSE,FALSE,2,8,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","LAN"
"83328","LAN201704060","SDN",4,1,2,0,0,0,4,"mccab001","R","weavj003","R","barna001","","","S7/G.1-3",FALSE,FALSE,1,9,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,3,0,0,1,0,0,0,2,"2100","2101","LAN"
"83329","LAN201704060","SDN",4,1,2,0,0,0,4,"tolea001","L","weavj003","R","mccab001","","barna001","6/P",FALSE,FALSE,7,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,3,"2101","3000","LAN"
"83334","LAN201704060","SDN",5,1,0,0,0,0,4,"seagc001","L","weavj003","R","","","","S9/G",TRUE,FALSE,6,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","LAN"
"83335","LAN201704060","SDN",5,1,0,1,1,0,4,"forsl001","R","weavj003","R","seagc001","","","53/G-.1-2",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,2,0,0,1,0,0,0,1,"0100","1010","LAN"
"83336","LAN201704060","SDN",5,1,1,0,0,0,4,"gonza003","L","weavj003","R","","seagc001","","163/G.2-3",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,3,0,0,1,0,0,2,"1010","2001","LAN"
"83337","LAN201704060","SDN",5,1,2,2,2,0,4,"pedej001","L","weavj003","R","","","seagc001","HP",FALSE,FALSE,8,5,16,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,3,0,0,1,0,2,"2001","2101","LAN"
"83338","LAN201704060","SDN",5,1,2,1,2,0,4,"utlec001","L","weavj003","R","pedej001","","seagc001","3/G-",FALSE,FALSE,4,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,3,"2101","3000","LAN"
"83345","LAN201704060","SDN",6,1,0,3,2,2,4,"puigy001","R","cosaj001","R","","","","W",TRUE,FALSE,9,7,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","LAN"
"83346","LAN201704060","SDN",6,1,0,2,2,2,4,"barna001","R","cosaj001","R","puigy001","","","36(1)/FO/G",FALSE,FALSE,2,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,1,0,0,0,1,0,0,0,1,"0100","1100","LAN"
"83347","LAN201704060","SDN",6,1,1,0,0,2,4,"herne001","R","cosaj001","R","barna001","","","D8/L.1-H",FALSE,TRUE,11,9,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,0,2,4,0,0,1,0,0,1,1,"1100","1010","LAN"
"83348","LAN201704060","SDN",6,1,1,1,2,2,5,"tolea001","L","cosaj001","R","","herne001","","43/G-.2-3",FALSE,FALSE,7,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,3,0,0,1,0,0,2,"1010","2001","LAN"
"83349","LAN201704060","SDN",6,1,2,3,0,2,5,"seagc001","L","cosaj001","R","","","herne001","W",FALSE,FALSE,6,2,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,3,0,0,1,0,2,"2001","2101","LAN"
"83350","LAN201704060","SDN",6,1,2,1,1,2,5,"forsl001","R","cosaj001","R","seagc001","","herne001","SBH;SB2/MREV",FALSE,FALSE,5,3,4,FALSE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,2,0,4,1,0,1,1,2,"2101","2010","LAN"
"83351","LAN201704060","SDN",6,1,2,3,2,2,6,"forsl001","R","cosaj001","R","","seagc001","","W",FALSE,FALSE,5,3,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,2,"2010","2110","LAN"
"83352","LAN201704060","SDN",6,1,2,2,1,2,6,"gonza003","L","stamc001","R","forsl001","seagc001","","S16/G+.2-3;1-2",FALSE,FALSE,3,4,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,3,0,1,1,0,0,2,"2110","2111","LAN"
"83353","LAN201704060","SDN",6,1,2,2,2,2,6,"pedej001","L","stamc001","R","gonza003","forsl001","seagc001","K",FALSE,FALSE,8,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,3,1,1,1,0,3,"2111","3000","LAN"
"83359","LAN201704060","SDN",7,1,0,3,1,2,6,"utlec001","L","bethc001","R","","","","53/G",TRUE,FALSE,4,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83360","LAN201704060","SDN",7,1,1,3,0,2,6,"puigy001","R","bethc001","R","","","","W",FALSE,FALSE,9,7,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83361","LAN201704060","SDN",7,1,1,2,2,2,6,"barna001","R","bethc001","R","puigy001","","","SB2",FALSE,FALSE,2,8,4,FALSE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,2,0,0,1,0,0,0,1,"1100","1010","LAN"
"83362","LAN201704060","SDN",7,1,1,3,2,2,6,"barna001","R","bethc001","R","","puigy001","","W",FALSE,FALSE,2,8,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,1,"1010","1110","LAN"
"83363","LAN201704060","SDN",7,1,1,3,1,2,6,"vanss001","R","bethc001","R","barna001","puigy001","","W.2-3;1-2",FALSE,TRUE,11,9,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,3,0,1,1,0,0,1,"1110","1111","LAN"
"83364","LAN201704060","SDN",7,1,1,3,1,2,6,"tolea001","L","bethc001","R","vanss001","barna001","puigy001","W.3-H;2-3;1-2",FALSE,FALSE,7,1,14,TRUE,FALSE,0,FALSE,FALSE,0,1,FALSE,FALSE,0,1,2,3,4,1,1,1,1,1,"1111","1111","LAN"
"83365","LAN201704060","SDN",7,1,1,2,0,2,7,"seagc001","L","handb001","L","tolea001","vanss001","barna001","DGR/7/F.3-H;2-H;1-3",FALSE,FALSE,6,2,21,TRUE,TRUE,2,FALSE,FALSE,0,2,FALSE,FALSE,0,2,3,4,4,1,1,1,2,1,"1111","1011","LAN"
"83366","LAN201704060","SDN",7,1,1,2,2,2,9,"forsl001","R","handb001","L","","seagc001","tolea001","K",FALSE,FALSE,5,3,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,3,0,1,1,0,2,"1011","2011","LAN"
"83367","LAN201704060","SDN",7,1,2,1,1,2,9,"gonza003","L","handb001","L","","seagc001","tolea001","PB.3-H(UR)(NR);2-3",FALSE,FALSE,3,4,10,FALSE,FALSE,0,FALSE,FALSE,0,0,FALSE,TRUE,0,0,0,3,5,0,1,1,1,2,"2011","2001","LAN"
"83368","LAN201704060","SDN",7,1,2,3,2,2,10,"gonza003","L","handb001","L","","","seagc001","W",FALSE,FALSE,3,4,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,3,0,0,1,0,2,"2001","2101","LAN"
"83369","LAN201704060","SDN",7,1,2,1,2,2,10,"pedej001","L","handb001","L","gonza003","","seagc001","K",FALSE,FALSE,8,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,3,"2101","3000","LAN"
"83373","LAN201704060","SDN",8,1,0,3,2,2,10,"utlec001","L","maurb001","R","","","","13/G",TRUE,FALSE,4,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83374","LAN201704060","SDN",8,1,1,0,1,2,10,"puigy001","R","maurb001","R","","","","53/G",FALSE,FALSE,9,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83375","LAN201704060","SDN",8,1,2,0,0,2,10,"barna001","R","maurb001","R","","","","8/F",FALSE,FALSE,2,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83383","LAN201704140","ARI",1,1,0,2,2,0,0,"tolea001","L","greiz001","R","","","","K23",TRUE,FALSE,7,1,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83384","LAN201704140","ARI",1,1,1,3,1,0,0,"seagc001","L","greiz001","R","","","","W",FALSE,FALSE,6,2,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83385","LAN201704140","ARI",1,1,1,0,0,0,0,"turnj001","R","greiz001","R","seagc001","","","8/F",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","LAN"
"83386","LAN201704140","ARI",1,1,2,2,1,0,0,"gonza003","L","greiz001","R","seagc001","","","9/F",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
"83390","LAN201704140","ARI",2,1,0,2,2,0,0,"forsl001","R","greiz001","R","","","","K",TRUE,FALSE,4,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83391","LAN201704140","ARI",2,1,1,2,2,0,0,"grany001","L","greiz001","R","","","","S6/G",FALSE,FALSE,2,6,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83392","LAN201704140","ARI",2,1,1,2,2,0,0,"pedej001","L","greiz001","R","grany001","","","D9/L+.1-3",FALSE,FALSE,8,7,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,3,0,0,1,0,0,0,1,"1100","1011","LAN"
"83393","LAN201704140","ARI",2,1,1,3,2,0,0,"puigy001","R","greiz001","R","","pedej001","grany001","W",FALSE,FALSE,9,8,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,3,0,1,1,0,1,"1011","1111","LAN"
"83394","LAN201704140","ARI",2,1,1,1,2,0,0,"kersc001","L","greiz001","R","puigy001","pedej001","grany001","64(1)3/GDP",FALSE,FALSE,1,9,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,2,3,1,1,1,0,3,"1111","3000","LAN"
"83398","LAN201704140","ARI",3,1,0,1,2,0,0,"tolea001","L","greiz001","R","","","","K23",TRUE,FALSE,7,1,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83399","LAN201704140","ARI",3,1,1,2,2,0,0,"seagc001","L","greiz001","R","","","","S7/L",FALSE,FALSE,6,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83400","LAN201704140","ARI",3,1,1,0,2,0,0,"turnj001","R","greiz001","R","seagc001","","","S7/G.1-2",FALSE,FALSE,5,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,1,"1100","1110","LAN"
"83401","LAN201704140","ARI",3,1,1,2,0,0,0,"gonza003","L","greiz001","R","turnj001","seagc001","","S8/L+.2-H;1-3",FALSE,FALSE,3,4,20,TRUE,TRUE,1,FALSE,FALSE,0,1,FALSE,FALSE,0,1,3,4,0,1,1,0,1,1,"1110","1101","LAN"
"83402","LAN201704140","ARI",3,1,1,2,1,0,1,"forsl001","R","greiz001","R","gonza003","","turnj001","S8/L.3-H;1-3",FALSE,FALSE,4,5,20,TRUE,TRUE,1,FALSE,FALSE,0,1,FALSE,FALSE,0,1,3,0,4,1,0,1,1,1,"1101","1101","LAN"
"83403","LAN201704140","ARI",3,1,1,1,2,0,2,"grany001","L","greiz001","R","forsl001","","gonza003","K",FALSE,FALSE,2,6,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,2,"1101","2101","LAN"
"83404","LAN201704140","ARI",3,1,2,0,2,0,2,"pedej001","L","greiz001","R","forsl001","","gonza003","6/P",FALSE,FALSE,8,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,3,"2101","3000","LAN"
"83411","LAN201704140","ARI",4,1,0,0,0,0,2,"puigy001","R","greiz001","R","","","","3/P",TRUE,FALSE,9,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83412","LAN201704140","ARI",4,1,1,2,2,0,2,"kersc001","L","greiz001","R","","","","13/G",FALSE,FALSE,1,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83413","LAN201704140","ARI",4,1,2,2,0,0,2,"tolea001","L","greiz001","R","","","","S7/G",FALSE,FALSE,7,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","LAN"
"83414","LAN201704140","ARI",4,1,2,3,1,0,2,"seagc001","L","greiz001","R","tolea001","","","W.1-2",FALSE,FALSE,6,2,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,2,"2100","2110","LAN"
"83415","LAN201704140","ARI",4,1,2,1,1,0,2,"turnj001","R","greiz001","R","seagc001","tolea001","","D7/L+.2-H;1-H",FALSE,FALSE,5,3,21,TRUE,TRUE,2,FALSE,FALSE,0,2,FALSE,FALSE,0,2,4,4,0,1,1,0,2,2,"2110","2010","LAN"
"83416","LAN201704140","ARI",4,1,2,0,0,0,4,"gonza003","L","greiz001","R","","turnj001","","43/G",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","LAN"
"83420","LAN201704140","ARI",5,1,0,1,2,0,4,"forsl001","R","greiz001","R","","","","S7/L",TRUE,FALSE,4,5,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","LAN"
"83421","LAN201704140","ARI",5,1,0,0,0,0,4,"grany001","L","greiz001","R","forsl001","","","S9/L.1-2",FALSE,FALSE,2,6,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,0,"0100","0110","LAN"
"83422","LAN201704140","ARI",5,1,0,3,2,0,4,"pedej001","L","greiz001","R","grany001","forsl001","","46(1)/FO/G.2-3",FALSE,FALSE,8,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,1,0,3,0,1,1,0,0,1,"0110","1101","LAN"
"83423","LAN201704140","ARI",5,1,1,3,2,0,4,"puigy001","R","greiz001","R","pedej001","","forsl001","8/L/SF.3-H",FALSE,FALSE,9,8,2,TRUE,FALSE,0,FALSE,TRUE,1,1,FALSE,FALSE,0,0,1,0,4,1,0,1,1,2,"1101","2100","LAN"
"83424","LAN201704140","ARI",5,1,2,0,1,0,5,"kersc001","L","greiz001","R","pedej001","","","13/G",FALSE,FALSE,1,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
